author,hashtags,date,id
308045021,awesomepeopleontwitter,2022-04-30 23:18:45+00:00,1520543208614334465
308045021,journalism,2022-04-30 20:40:18+00:00,1520503332246376448
308045021,npr,2022-04-30 20:40:18+00:00,1520503332246376448
308045021,lc,2022-04-29 22:28:54+00:00,1520168272896962562
308045021,exercise,2022-04-29 22:28:54+00:00,1520168272896962562
308045021,buddhism,2022-04-29 14:52:29+00:00,1520053412968210432
308045021,buddhism,2022-04-29 14:16:51+00:00,1520044444204032001
308045021,obgyntwitter,2022-04-29 02:47:33+00:00,1519870977311715328
308045021,busymom,2022-04-28 21:20:34+00:00,1519788687957049344
308045021,history,2022-04-27 14:42:27+00:00,1519326111326511105
308045021,covid19,2022-04-26 22:26:20+00:00,1519080463851311111
308045021,busymom,2022-04-26 14:22:57+00:00,1518958816309792771
308045021,bodybreak,2022-04-26 13:36:51+00:00,1518947215267540992
308045021,longcovid,2022-04-26 11:37:21+00:00,1518917143169019905
308045021,immunizeunder5s,2022-04-25 17:44:34+00:00,1518647168835407875
308045021,covidisntover,2022-04-25 17:44:34+00:00,1518647168835407875
308045021,takingabreak,2022-04-25 15:00:21+00:00,1518605841624190976
308045021,exercise,2022-04-25 15:00:21+00:00,1518605841624190976
308045021,thankyoudonwinslow,2022-04-24 04:06:41+00:00,1518078954573381632
308045021,covid19,2022-04-23 21:10:33+00:00,1517974229953695747
308045021,longcovid,2022-04-23 02:05:17+00:00,1517686015141552128
308045021,bbcnews,2022-04-22 18:55:23+00:00,1517577824604934147
308045021,longcovid,2022-04-22 18:55:23+00:00,1517577824604934147
308045021,liar,2022-04-22 18:54:54+00:00,1517577705457434626
308045021,covid19,2022-04-22 16:46:51+00:00,1517545477398487041
308045021,she,2022-04-22 16:44:06+00:00,1517544787980828675
308045021,liar,2022-04-22 14:24:29+00:00,1517509652552069122
308045021,localelectionsmatter,2022-04-21 18:19:02+00:00,1517206291378286604
308045021,teamclots,2022-04-21 17:42:51+00:00,1517197185837940739
308045021,microclots,2022-04-21 17:42:51+00:00,1517197185837940739
308045021,yoga,2022-04-21 15:48:05+00:00,1517168303625678850
308045021,busymom,2022-04-21 15:48:05+00:00,1517168303625678850
308045021,chives,2022-04-21 12:54:26+00:00,1517124603235250179
308045021,authenticchinesefood,2022-04-21 12:54:26+00:00,1517124603235250179
308045021,indoorbiking,2022-04-20 13:38:17+00:00,1516773247521542145
308045021,exercise,2022-04-20 13:38:17+00:00,1516773247521542145
308045021,happybody,2022-04-20 13:38:17+00:00,1516773247521542145
308045021,happymind,2022-04-20 13:38:17+00:00,1516773247521542145
308045021,authenticchinesefood,2022-04-20 02:49:37+00:00,1516610008082960389
308045021,mybigfatgreekwedding,2022-04-20 02:15:52+00:00,1516601511748452356
308045021,mybigfatgreekwedding,2022-04-20 02:15:42+00:00,1516601473219629056
308045021,ba2,2022-04-20 00:58:51+00:00,1516582129425166343
308045021,ba2121,2022-04-20 00:58:51+00:00,1516582129425166343
308045021,history,2022-04-19 20:30:38+00:00,1516514632663506950
308045021,lunch,2022-04-19 15:30:43+00:00,1516439155051429891
308045021,momslife,2022-04-19 15:30:43+00:00,1516439155051429891
308045021,yoga,2022-04-19 14:32:18+00:00,1516424455190425605
308045021,meditation,2022-04-19 14:32:18+00:00,1516424455190425605
308045021,peace,2022-04-19 14:32:18+00:00,1516424455190425605
308045021,busymom,2022-04-19 13:33:58+00:00,1516409774023319564
308045021,dilemma,2022-04-19 13:33:58+00:00,1516409774023319564
308045021,longcovid,2022-04-18 23:48:22+00:00,1516202003990523904
308045021,theamatomyofscandal,2022-04-18 14:36:58+00:00,1516063241880932355
308045021,movies,2022-04-18 14:36:58+00:00,1516063241880932355
308045021,biking,2022-04-18 14:36:58+00:00,1516063241880932355
308045021,exercise,2022-04-18 13:44:19+00:00,1516049993303568392
308045021,tired,2022-04-18 13:44:19+00:00,1516049993303568392
308045021,weather,2022-04-18 13:12:52+00:00,1516042077628416001
308045021,longcovid,2022-04-18 13:07:48+00:00,1516040801029087232
308045021,winter,2022-04-18 12:49:23+00:00,1516036166302281730
308045021,weather,2022-04-18 12:30:39+00:00,1516031451107627008
308045021,longcovid,2022-04-17 23:44:17+00:00,1515838589631873030
308045021,chilling,2022-04-16 22:39:14+00:00,1515459831976628227
308045021,patio,2022-04-16 21:58:59+00:00,1515449703730720778
308045021,greatday,2022-04-16 21:58:59+00:00,1515449703730720778
308045021,longcovid,2022-04-16 21:50:50+00:00,1515447653118754816
308045021,msm,2022-04-16 21:37:07+00:00,1515444197842731015
308045021,biking,2022-04-15 17:29:56+00:00,1515019607739977733
308045021,exercisewiththerightmusic,2022-04-15 17:29:56+00:00,1515019607739977733
308045021,thoughtswhilebiking,2022-04-15 17:25:24+00:00,1515018465974923265
308045021,covidisnotover,2022-04-15 16:57:34+00:00,1515011461730516999
308045021,suffering,2022-04-15 16:57:34+00:00,1515011461730516999
308045021,artist,2022-04-15 16:49:56+00:00,1515009538210025476
308045021,cats,2022-04-15 16:49:56+00:00,1515009538210025476
308045021,covid19,2022-04-15 02:09:38+00:00,1514788004337885189
308045021,journalist,2022-04-14 23:50:14+00:00,1514752925670813704
308045021,longcovid,2022-04-14 18:44:41+00:00,1514676028727250944
308045021,longcovid,2022-04-14 16:42:42+00:00,1514645331580968962
308045021,longcovid,2022-04-14 15:41:24+00:00,1514629905107013633
308045021,yoga,2022-04-14 14:38:56+00:00,1514614183672758275
308045021,busymom,2022-04-14 14:38:56+00:00,1514614183672758275
308045021,msm,2022-04-14 02:39:56+00:00,1514433241545121793
308045021,idtwitter,2022-04-14 02:29:06+00:00,1514430514962341896
308045021,sars_cov_2,2022-04-14 00:48:42+00:00,1514405249343184900
308045021,msm,2022-04-14 00:37:49+00:00,1514402509531582468
308045021,buddhism,2022-04-13 20:28:36+00:00,1514339791881527302
308045021,enlightenment,2022-04-13 20:28:36+00:00,1514339791881527302
308045021,covid19,2022-04-13 20:22:19+00:00,1514338213766344710
308045021,violenceisnotok,2022-04-13 16:24:20+00:00,1514278321911222273
308045021,supportourschools,2022-04-13 16:24:20+00:00,1514278321911222273
308045021,busymom,2022-04-13 16:17:56+00:00,1514276712430940171
308045021,postworkoutfood,2022-04-13 16:17:56+00:00,1514276712430940171
308045021,ultimatumnetflix,2022-04-13 15:01:57+00:00,1514257587339988997
308045021,relationships,2022-04-13 15:01:57+00:00,1514257587339988997
308045021,exercise,2022-04-13 14:18:50+00:00,1514246739917783040
308045021,longcovid,2022-04-13 00:17:44+00:00,1514035069593210883
308045021,longcovid,2022-04-12 23:36:23+00:00,1514024661029429256
308045021,longcovid,2022-04-12 18:50:50+00:00,1513952803353513990
308045021,covidisnottheflu,2022-04-12 17:03:46+00:00,1513925855940157447
308045021,longcovid,2022-04-12 15:45:08+00:00,1513906067239022593
308045021,s,2022-04-12 15:43:23+00:00,1513905627323678730
308045021,bridgertonnetflix,2022-04-12 14:25:53+00:00,1513886126116847639
308045021,yoga,2022-04-12 14:25:53+00:00,1513886126116847639
308045021,exercise,2022-04-12 14:25:53+00:00,1513886126116847639
308045021,grounding,2022-04-12 14:25:53+00:00,1513886126116847639
308045021,meditation,2022-04-12 14:25:53+00:00,1513886126116847639
308045021,violence,2022-04-12 14:08:02+00:00,1513881631643349014
308045021,medtwitter,2022-04-11 22:31:43+00:00,1513646000493182977
308045021,nursetwitter,2022-04-11 22:31:43+00:00,1513646000493182977
308045021,bridgertons2,2022-04-11 16:20:25+00:00,1513552561198051328
308045021,biking,2022-04-11 14:12:16+00:00,1513520310599012352
308045021,tiredmom,2022-04-11 14:12:16+00:00,1513520310599012352
308045021,phantomoftheopera,2022-04-11 02:59:50+00:00,1513351087201337345
308045021,momslife,2022-04-10 22:54:46+00:00,1513289412867727362
308045021,buddhism,2022-04-10 20:19:45+00:00,1513250402719916044
308045021,misquitosloveme,2022-04-10 19:31:25+00:00,1513238239645245444
308045021,sunshine,2022-04-10 18:51:06+00:00,1513228094643093511
308045021,lc,2022-04-10 02:31:38+00:00,1512981602254655488
308045021,covid,2022-04-10 02:31:38+00:00,1512981602254655488
308045021,mothernature,2022-04-09 16:16:08+00:00,1512826708763807755
308045021,hail,2022-04-09 16:16:08+00:00,1512826708763807755
308045021,indecisiveweather,2022-04-09 12:49:54+00:00,1512774807791751172
308045021,pharmtwitter,2022-04-09 04:39:00+00:00,1512651266018660352
308045021,pharmacy,2022-04-09 04:39:00+00:00,1512651266018660352
308045021,medtwitter,2022-04-09 04:39:00+00:00,1512651266018660352
308045021,datascience,2022-04-08 20:15:04+00:00,1512524448037015553
308045021,rna,2022-04-08 20:13:56+00:00,1512524163755425792
308045021,authenticchinesefood,2022-04-08 16:57:06+00:00,1512474629914435597
308045021,bikingwisdom,2022-04-08 15:35:12+00:00,1512454019020693505
308045021,exercise,2022-04-08 15:25:06+00:00,1512451476207067140
308045021,thoughts,2022-04-08 14:55:27+00:00,1512444012476653571
308045021,indoorbiking,2022-04-08 14:55:27+00:00,1512444012476653571
308045021,happybody,2022-04-08 14:55:27+00:00,1512444012476653571
308045021,happymind,2022-04-08 14:55:27+00:00,1512444012476653571
308045021,moonnight,2022-04-08 00:40:20+00:00,1512228816709693451
308045021,authenticchinesefood,2022-04-07 21:43:07+00:00,1512184218427797516
308045021,yummy,2022-04-07 21:34:53+00:00,1512182145187471360
308045021,authenticchinesefood,2022-04-07 21:30:48+00:00,1512181118342160392
308045021,yoga,2022-04-07 14:23:41+00:00,1512073630536011788
308045021,meditation,2022-04-07 14:23:41+00:00,1512073630536011788
308045021,tired,2022-04-07 13:36:42+00:00,1512061808277819399
308045021,endthisnightmare,2022-04-07 13:36:42+00:00,1512061808277819399
308045021,covid,2022-04-07 13:36:42+00:00,1512061808277819399
308045021,buddhism,2022-04-06 14:24:51+00:00,1511711535848202242
308045021,buddhism,2022-04-06 14:22:39+00:00,1511710984527912965
308045021,globalinstability,2022-04-05 23:56:43+00:00,1511493065810366479
308045021,news6,2022-04-05 22:48:31+00:00,1511475902936399879
308045021,postcardstovoters,2022-04-05 19:08:02+00:00,1511420413741613063
308045021,buddhism,2022-04-05 14:42:35+00:00,1511353611170762752
308045021,ba2,2022-04-05 13:57:41+00:00,1511342312999247872
308045021,omicron,2022-04-05 13:57:41+00:00,1511342312999247872
308045021,thoughts,2022-04-05 01:56:23+00:00,1511160794154680322
308045021,democracy,2022-04-05 01:56:23+00:00,1511160794154680322
308045021,authenticchinesefood,2022-04-04 22:08:45+00:00,1511103508010913802
308045021,chinesefood,2022-04-04 21:34:47+00:00,1511094958094176262
308045021,cookfromscratch,2022-04-04 21:34:47+00:00,1511094958094176262
308045021,longcovid,2022-04-04 20:25:49+00:00,1511077602999607304
308045021,exercise,2022-04-04 15:33:02+00:00,1511003918951661579
308045021,happybody,2022-04-04 15:33:02+00:00,1511003918951661579
308045021,happymind,2022-04-04 15:33:02+00:00,1511003918951661579
308045021,endorphins,2022-04-04 15:33:02+00:00,1511003918951661579
308045021,hiit,2022-04-04 15:19:39+00:00,1511000554289442819
308045021,notverygooddecisoon,2022-04-04 15:19:39+00:00,1511000554289442819
308045021,regret,2022-04-04 15:19:39+00:00,1511000554289442819
308045021,grossgop,2022-04-04 14:34:07+00:00,1510989094209437700
308045021,busymom,2022-04-04 14:28:38+00:00,1510987715701100547
308045021,exercise,2022-04-04 14:28:38+00:00,1510987715701100547
308045021,indoorbiking,2022-04-04 14:28:38+00:00,1510987715701100547
308045021,kids,2022-04-04 14:12:27+00:00,1510983639923896323
308045021,busy,2022-04-04 14:12:27+00:00,1510983639923896323
308045021,authenticchinesefood,2022-04-04 13:47:23+00:00,1510977334651858945
308045021,lungcancer,2022-04-04 01:48:16+00:00,1510796361633091594
308045021,greed,2022-04-03 14:53:43+00:00,1510631637658345484
308045021,smalltownexcitement,2022-04-03 14:30:05+00:00,1510625690768625669
308045021,lungfu,2022-04-03 14:23:37+00:00,1510624063949058053
308045021,booster,2022-04-03 13:39:49+00:00,1510613039833399307
308045021,covid,2022-04-03 13:39:49+00:00,1510613039833399307
308045021,booster,2022-04-02 20:29:35+00:00,1510353772433846276
308045021,covid,2022-04-02 20:29:35+00:00,1510353772433846276
308045021,phantomoftheopera,2022-04-02 00:36:32+00:00,1510053532275298306
308045021,kids,2022-04-01 23:46:38+00:00,1510040974801649672
308045021,funnythingskidssay,2022-04-01 23:46:38+00:00,1510040974801649672
308045021,annoyed,2022-04-01 16:14:20+00:00,1509927152095043594
308045021,tiredmom,2022-04-01 14:08:27+00:00,1509895470855987200
308045021,busymom,2022-04-01 14:08:27+00:00,1509895470855987200
308045021,exercise,2022-04-01 14:08:27+00:00,1509895470855987200
308045021,bike,2022-04-01 14:08:27+00:00,1509895470855987200
308045021,lazy,2022-04-01 13:21:49+00:00,1509883736204193818
308045021,notinthemood,2022-04-01 13:21:49+00:00,1509883736204193818
308045021,latenightthoughts,2022-04-01 03:54:00+00:00,1509740841056841730
308045021,beauty,2022-04-01 03:54:00+00:00,1509740841056841730
308045021,yoga,2022-03-31 15:48:19+00:00,1509558214345601026
308045021,meditation,2022-03-31 15:48:19+00:00,1509558214345601026
308045021,peace,2022-03-31 15:48:19+00:00,1509558214345601026
308045021,doctorsday,2022-03-31 01:26:07+00:00,1509341235034705922
308045021,localelectionsmatter,2022-03-31 00:52:11+00:00,1509332695016427523
308045021,endorphins,2022-03-30 15:31:02+00:00,1509191480233148417
308045021,cardio,2022-03-30 15:31:02+00:00,1509191480233148417
308045021,indoorbike,2022-03-30 15:31:02+00:00,1509191480233148417
308045021,happy,2022-03-30 15:31:02+00:00,1509191480233148417
308045021,music,2022-03-30 15:19:51+00:00,1509188662243778565
308045021,busymom,2022-03-30 14:38:25+00:00,1509178236844056577
308045021,indoorbike,2022-03-30 14:38:25+00:00,1509178236844056577
308045021,exercise,2022-03-30 14:38:25+00:00,1509178236844056577
308045021,cardio,2022-03-30 14:38:25+00:00,1509178236844056577
308045021,yoga,2022-03-29 14:50:38+00:00,1508818925265596424
308045021,meditation,2022-03-29 14:50:38+00:00,1508818925265596424
308045021,buddhism,2022-03-29 14:30:41+00:00,1508813902913617921
308045021,yoga,2022-03-29 14:30:41+00:00,1508813902913617921
308045021,buddhism,2022-03-28 18:57:45+00:00,1508518726064291852
308045021,meditation,2022-03-28 18:57:45+00:00,1508518726064291852
308045021,exercise,2022-03-28 15:15:16+00:00,1508462734018555911
308045021,busymom,2022-03-28 15:15:16+00:00,1508462734018555911
308045021,tiredmom,2022-03-28 15:15:16+00:00,1508462734018555911
308045021,indoorbike,2022-03-28 15:15:16+00:00,1508462734018555911
308045021,hiit,2022-03-28 15:15:16+00:00,1508462734018555911
308045021,tiredmom,2022-03-28 15:04:11+00:00,1508459947402702849
308045021,exercise,2022-03-28 15:04:11+00:00,1508459947402702849
308045021,indoorbike,2022-03-28 15:04:11+00:00,1508459947402702849
308045021,mythoughts,2022-03-28 11:48:54+00:00,1508410802474303494
308045021,noreasonforviolence,2022-03-28 11:48:54+00:00,1508410802474303494
308045021,crazyweather,2022-03-26 01:46:50+00:00,1507534511931854851
308045021,nursetwitter,2022-03-26 01:22:45+00:00,1507528451296792581
308045021,memories,2022-03-26 00:37:29+00:00,1507517057147056135
308045021,yum,2022-03-25 22:55:51+00:00,1507491478892855299
308045021,motherinlaw,2022-03-25 22:55:51+00:00,1507491478892855299
308045021,chinesemoms,2022-03-25 22:55:51+00:00,1507491478892855299
308045021,love,2022-03-25 22:55:51+00:00,1507491478892855299
308045021,boymom,2022-03-25 22:44:45+00:00,1507488686308569089
308045021,yum,2022-03-25 22:21:33+00:00,1507482847875112963
308045021,chinesefood,2022-03-25 22:21:33+00:00,1507482847875112963
308045021,cookfromscratch,2022-03-25 22:21:33+00:00,1507482847875112963
308045021,busymom,2022-03-25 20:44:56+00:00,1507458534774308866
308045021,customerservice,2022-03-25 17:00:05+00:00,1507401948894572555
308045021,busymom,2022-03-25 14:18:44+00:00,1507361342453428227
308045021,yoga,2022-03-25 14:18:44+00:00,1507361342453428227
308045021,happybody,2022-03-25 14:18:44+00:00,1507361342453428227
308045021,happymind,2022-03-25 14:18:44+00:00,1507361342453428227
308045021,applewatch,2022-03-25 00:08:43+00:00,1507147428318822413
308045021,tiredmom,2022-03-24 14:21:38+00:00,1506999684266700805
308045021,exercise,2022-03-24 14:21:38+00:00,1506999684266700805
308045021,covid19,2022-03-23 20:50:41+00:00,1506735205142478850
308045021,acaheretostay,2022-03-23 20:12:25+00:00,1506725574680666113
308045021,doesntmakesense,2022-03-23 17:35:34+00:00,1506686102614253569
308045021,yoga,2022-03-23 14:54:02+00:00,1506645453768638470
308045021,busymom,2022-03-23 14:54:02+00:00,1506645453768638470
308045021,biking,2022-03-22 15:19:35+00:00,1506289492805795854
308045021,happy,2022-03-22 15:19:35+00:00,1506289492805795854
308045021,endorphins,2022-03-22 15:19:35+00:00,1506289492805795854
308045021,happymom,2022-03-22 15:19:35+00:00,1506289492805795854
308045021,tiredmom,2022-03-22 14:12:00+00:00,1506272484789829641
308045021,awesomehubby,2022-03-21 01:12:31+00:00,1505713935588155398
308045021,longcovid,2022-03-20 23:20:54+00:00,1505685846946680839
308045021,fishing,2022-03-19 23:01:37+00:00,1505318602710433794
308045021,yum,2022-03-19 17:39:04+00:00,1505237432609955847
308045021,chinesemom,2022-03-19 17:39:04+00:00,1505237432609955847
308045021,authenticchinesefood,2022-03-19 17:39:04+00:00,1505237432609955847
308045021,humidityhair,2022-03-18 21:05:33+00:00,1504927009574694915
308045021,whitehousedown,2022-03-18 02:56:29+00:00,1504652937238355970
308045021,stopasianhate,2022-03-18 02:56:29+00:00,1504652937238355970
308045021,chinesemom,2022-03-18 00:31:15+00:00,1504616385040764929
308045021,baking,2022-03-18 00:31:15+00:00,1504616385040764929
308045021,chinesemom,2022-03-18 00:25:26+00:00,1504614922919071747
308045021,chinesepastries,2022-03-18 00:25:26+00:00,1504614922919071747
308045021,love,2022-03-18 00:25:26+00:00,1504614922919071747
308045021,neurosurgery,2022-03-17 18:25:44+00:00,1504524399130591236
308045021,match2022,2022-03-17 18:25:44+00:00,1504524399130591236
308045021,chinesefood,2022-03-15 19:10:45+00:00,1503810952483020805
308045021,cookfromscratch,2022-03-15 19:10:45+00:00,1503810952483020805
308045021,organic,2022-03-15 19:10:45+00:00,1503810952483020805
308045021,chinesemom,2022-03-15 19:10:45+00:00,1503810952483020805
308045021,medtwitter,2022-03-15 16:14:33+00:00,1503766610359861252
308045021,cookfromscratch,2022-03-14 00:45:45+00:00,1503170484409614337
308045021,yummy,2022-03-14 00:45:45+00:00,1503170484409614337
308045021,momslove,2022-03-14 00:45:45+00:00,1503170484409614337
308045021,brca,2022-03-11 22:58:49+00:00,1502418796040097796
308045021,covid19,2022-03-11 19:08:43+00:00,1502360892293459979
308045021,workout,2022-03-11 16:00:39+00:00,1502313562454253574
308045021,bike,2022-03-11 16:00:39+00:00,1502313562454253574
308045021,biking,2022-03-11 15:34:07+00:00,1502306885457825792
308045021,reOOOOOObentbike,2022-03-11 15:34:07+00:00,1502306885457825792
308045021,happy,2022-03-11 15:34:07+00:00,1502306885457825792
308045021,busymom,2022-03-11 15:34:07+00:00,1502306885457825792
308045021,busymom,2022-03-11 15:03:42+00:00,1502299228877602816
308045021,exercise,2022-03-11 15:03:42+00:00,1502299228877602816
308045021,prochoice,2022-03-11 12:55:36+00:00,1502266991293440003
308045021,thoughts,2022-03-10 15:32:03+00:00,1501943976852475910
308045021,yoga,2022-03-10 15:32:03+00:00,1501943976852475910
308045021,peace,2022-03-10 15:32:03+00:00,1501943976852475910
308045021,nowar,2022-03-10 15:32:03+00:00,1501943976852475910
308045021,thoughts,2022-03-10 14:54:14+00:00,1501934461516075013
308045021,lucifernetflix,2022-03-10 01:35:06+00:00,1501733349655781377
308045021,omicron,2022-03-09 17:55:47+00:00,1501617760836669443
308045021,localelections,2022-03-09 16:14:14+00:00,1501592204699222020
308045021,vote,2022-03-09 16:14:14+00:00,1501592204699222020
308045021,vote,2022-03-09 16:03:00+00:00,1501589376714915851
308045021,localpoliticsmatter,2022-03-09 16:03:00+00:00,1501589376714915851
308045021,raiseyourvoice,2022-03-09 16:03:00+00:00,1501589376714915851
308045021,socialism,2022-03-09 15:56:47+00:00,1501587811660701698
308045021,movethatbod,2022-03-09 15:33:08+00:00,1501581863550341121
308045021,exercise,2022-03-09 15:33:08+00:00,1501581863550341121
308045021,happybody,2022-03-09 15:33:08+00:00,1501581863550341121
308045021,tiredmom,2022-03-09 15:21:49+00:00,1501579015244726272
308045021,exercise,2022-03-09 15:21:49+00:00,1501579015244726272
308045021,wackyweather,2022-03-09 14:08:17+00:00,1501560509488934918
308045021,lucifer,2022-03-09 04:28:53+00:00,1501414696922103808
308045021,thelastkingdom,2022-03-09 01:36:54+00:00,1501371416519884806
308045021,movethatbody,2022-03-08 16:15:46+00:00,1501230203821264899
308045021,pilate,2022-03-08 16:15:46+00:00,1501230203821264899
308045021,yoga,2022-03-08 15:34:45+00:00,1501219880938442764
308045021,exercise,2022-03-08 15:34:45+00:00,1501219880938442764
308045021,lc,2022-03-08 15:34:45+00:00,1501219880938442764
308045021,thoughts,2022-03-08 14:57:11+00:00,1501210426587164677
308045021,twitterfriends,2022-03-07 22:02:24+00:00,1500955048469221378
308045021,longcovid,2022-03-07 20:09:29+00:00,1500926630998458368
